ADM3_PCODE,young,elderly,working,dependency_ratio
NE007006001,84877.99240882027,3750.253811029605,78498.40084574219,1.1290452450619206
NE007006002,40408.724828916165,1787.4105093121843,37378.42292005373,1.1288902003297172
NE007006003,30845.61115129753,1363.148478001099,28514.655795429844,1.129551058247768
NE007006004,122985.29274237956,5441.0107507612975,113770.97429896705,1.1288143068517862
NE007006005,76679.62226195463,3377.1484089088603,70721.75379045798,1.1319963996942766
NE007006006,80100.16694647567,3310.08672880677,72417.38309985292,1.1517987823485967
NE007006007,37466.92072137076,1657.427412585818,34659.340855551745,1.1288255104738851
NE007007001,69482.6693808323,2827.222497587012,65003.58059304233,1.1123985974114021
NE007007002,40301.74491152486,1639.2829563224827,37707.7311000054,1.1122660166588842
NE007007003,35966.85880990734,1462.7592787933786,33652.423279897645,1.1122413912777385
NE007007004,41499.456960629745,1688.064801023122,38832.66385411022,1.1121441970580062
NE007007005,23626.122137286115,961.4135158833766,22089.376701784462,1.1130932296149045
NE007007006,10777.196749010014,438.3691715048325,10085.261346276046,1.1120748918079513
NE007007007,39308.63209070789,1598.9100684125374,36784.53002311499,1.1120854917383636
NE007007008,16854.942767904704,685.5852657926505,15772.793869906456,1.1120748916375323
NE007008001,27573.954307984575,1121.8713907243828,24191.20049148653,1.1862092461598885
NE007008002,40068.72242343171,1710.9934781846057,35037.376378137975,1.1924327738102363
NE007008003,61895.68653154681,2526.228912090794,54281.1725787249,1.1868187878625027
NE007009001,2016.6685014404727,72.34829671751645,1655.2994108865676,1.2620174842200456
NE007009002,74557.19888956353,2647.5508089557993,60878.14533139236,1.2681849829401424
NE007009003,70964.74186564538,2520.0692467795197,57946.60289051672,1.2681470085703868
NE007009004,100745.0365412744,3579.8600419754393,82294.21034763083,1.267706393226887
NE007009005,25430.046596854387,903.8005387551688,20783.112358401795,1.2670790919803605
NE007010001,21664.485554675586,835.4223866089445,20153.665569637702,1.116417649362086
NE007011001,26814.980958027394,1090.9690418323455,24196.090156297596,1.1533247652657042
NE007011002,86383.0911987008,3513.686614060637,80834.40090847872,1.1121103985732907
NE007011003,78741.56299721466,3202.877207767806,73632.077593531,1.1128905075494129
NE007011004,28943.44630649999,1177.2933234780576,27082.79871155721,1.1121723404872643
NE007011005,19252.723991828283,783.1165061844965,18016.628776878137,1.1120748918202734
NE008001001,113234.2764195119,5990.449488552596,157614.24533589368,0.7564336945177969
NE008001002,45289.33792266343,2362.733825411061,64096.212182223106,0.743445987301113
NE008001003,46468.79039795431,2400.8364426600315,66510.75575063511,0.7347627656470839
NE008001004,129335.85183833644,6833.6231588351075,180301.69756918462,0.7552312420404205
NE008001005,104191.37514485326,5481.983599594904,145983.6553891736,0.7512714930453902
