ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
NE004004001,0.0,97.0,43.218836411901336,42.00000000000001,22.454825401985723,0.0,89.11314392089844,23.822552539854026,17.758485358101982,20.41664038056893,14,140,64.3628332042915,57.0,29.740207048679515
NE004004002,0.0,98.0,42.274477935382194,42.0,19.85179105703534,0.0,89.11314392089844,23.90437894441769,17.708975729006184,18.304572384079695,0,167,50.40712284388405,44.0,33.710109434245524
NE004005001,0.0,121.0,48.10548551881928,46.99999999999999,23.68263432204823,0.0,88.8081283569336,22.98916951988659,17.716244904160195,17.17000529002373,0,304,102.6944425566618,86.61721611721612,69.65276173382813
NE004005002,0.0,137.0,57.00438739092254,55.0,28.076600028388125,0.0,127.46045684814453,28.916847893343142,17.633267463805655,26.029482671409202,0,263,100.31760375207885,90.25628873496171,58.8736338425453
NE004005003,0.0,147.0,50.426624459986485,45.99999999999999,28.024950874750928,0.0,150.91209411621094,40.801190522660065,34.51105669313861,31.18280655801062,5,282,106.5162473620825,94.40023520188161,63.21098287467343
NE004005004,0.0,99.0,38.94987892329465,37.0,20.026679610367907,0.0,91.06922912597656,23.80379120817045,17.2817331407763,20.36555299938725,0,207,75.81070505246655,64.0,55.23278694554632
NE004005005,0.0,140.0,57.50988289132623,53.00000000000001,31.46864945886937,0.0,121.25750732421875,33.851183491135465,24.74724948384479,29.86239905302677,0,282,126.8696015603233,130.5684034550014,69.09644414618529
NE004006001,0.0,148.0,58.75208322757045,55.99999999999999,30.410589150163403,0.0,105.14070129394531,16.334377988198916,9.743505768153979,17.70868204476705,0,174,69.93977677373502,59.0,44.84523409970806
NE004006002,0.0,122.0,37.0046326602548,37.0,19.354817905073194,0.0,39.67411804199219,5.245304745165544,4.156515434959117,5.523717200188824,1,76,23.814456201937944,20.0,15.694333033448604
NE004006003,0.0,192.0,67.25106497576265,60.0,41.300141710271674,0.0,119.72720336914062,14.112957690720334,10.71153681690406,14.106896389388428,12,198,76.83614552220536,70.0,36.40343762658773
NE004006004,0.0,99.0,36.15250674726069,32.99999999999999,19.49150325621377,0.0,40.885005950927734,5.8123575475277205,4.395881938934326,5.802311199258599,0,83,17.771040881559152,16.0,12.063954642781054
NE004006005,0.0,169.0,58.36021194017722,52.0,35.66333398713282,0.0,70.0920181274414,7.891213533801994,5.801141786145735,8.443285735856708,1,197,66.23033508087455,67.99999999999999,38.77808103278758
NE004006006,0.0,84.0,36.658350713941914,37.0,18.637235188361934,0.0,15.874330520629883,4.06073290053979,3.760774925408677,2.5136411348128993,0,85,37.997015883202295,39.0,20.921318647137713
NE004007001,0.0,26.0,8.07385303991048,10.0,7.435283902583555,0.0,3.0957412719726562,0.8821408188374175,1.0826157331466675,0.8295541574726505,0,5,0.226781051846326,0.0,1.2580804584402767
NE004007002,0.0,30.0,14.24685314685315,10.0,10.406120054735712,0.0,3.6763744354248047,1.6043986585590388,1.443537712097168,1.1979425110662039,0,15,2.4069930069930074,0.0,4.093888663072467
NE004007003,0.0,30.0,11.40385442040407,11.0,7.844568121625597,0.0,3.6763744354248047,1.3873757708805443,1.382930040359497,0.9390848349920703,0,20,4.759922625017909,3.0,5.417492154332975
NE004008001,0.0,157.0,67.51097577334794,67.00000000000001,30.503861840010458,0.0,143.93882751464844,57.40383008943614,53.47554868726588,32.32421818371789,35,400,193.3925683470608,180.6,100.03164501643272
NE004008002,0.0,218.0,84.38029739431549,77.0,45.5833462108837,0.0,126.25987243652344,47.8109061808545,42.644702374680335,30.621211503942657,105,376,241.9482548757865,236.43681506849316,44.891147889961
NE004008003,0.0,157.0,63.96500251615891,60.00000000000001,32.51960385106832,0.0,145.11874389648438,51.550343300738845,47.584255599975585,33.34211547281446,66,419,209.7570828241106,206.27552674230145,82.85214581750488
NE004008004,0.0,205.0,62.37616819126522,58.0,35.97993111098491,0.0,118.83512115478516,42.642281544626655,41.82809676404886,26.011837855012235,70,310,165.46366412645452,154.0,51.79826038631506
NE004008005,0.0,130.0,50.157078233390706,48.0,26.118192592812832,0.0,118.84606170654297,34.34645325070205,31.756633364406458,25.593841594386944,0,201,72.44577557005724,67.0,43.570079507066914
NE004008006,0.0,126.0,54.94332031656276,52.0,26.79198423431965,0.0,110.08714294433594,36.502086593622494,34.372020958901,25.305758809448314,0,297,92.98407257873882,80.4,69.09124670936164
NE004008007,0.0,137.0,56.2641822955323,54.99999999999999,26.901203229753815,0.0,137.98599243164062,35.65502024098613,30.47906189719343,27.090642053978335,9,241,99.06596249072223,88.0,56.704781803551434
NE004008008,0.0,184.0,65.2730266050474,61.0,34.23948899474825,0.0,126.25987243652344,51.02176181130925,49.28922385922164,27.384390141821406,91,430,250.88750256475393,240.51567239635997,80.61198614029946
NE004009001,0.0,93.0,35.69414329145873,35.00000000000001,19.342239458039757,0.0,60.13777160644531,16.671106283289838,13.077388763427734,14.943675230511785,14,89,36.32845752308839,31.0,19.520070691491227
NE004009002,0.0,106.0,39.12582916327245,37.0,22.56254009558051,0.0,103.92518615722656,27.52935357919002,18.151789237079363,24.52285210529,23,197,94.66311241708367,83.0,39.34641522068125
NE004009003,0.0,72.0,31.90911134422299,30.0,17.36266659698402,0.0,43.5630989074707,11.406609252655715,10.380370236261719,12.266686577327347,13,79,40.78817623257903,38.0,16.38481587806298
NE004009004,0.0,110.0,48.457883098527304,48.0,22.630033202937753,0.0,107.02955627441406,38.063018531395315,36.21546845028225,23.90575364005911,27,267,117.58239866867262,114.0,56.08569840755046
NE004009005,0.0,146.0,66.99339966750209,65.99999999999999,31.90974953577357,0.0,143.0592041015625,48.99399779078024,42.39206242050268,34.1361841461909,4,377,148.9871070196769,132.22911051212935,98.31902550573253
NE004009006,0.0,162.0,65.75253486921297,66.00000000000001,31.478605754247997,0.0,162.06654357910156,48.63909840456097,42.454523317182115,32.13817770968786,95,491,266.8472872623739,268.4736842105263,77.91564736588678
NE004009007,0.0,166.0,61.14695372307568,57.0,32.12002367406831,0.0,124.91783905029297,31.930282390179453,24.7338399163826,23.86169629918489,0,249,59.020106007911394,49.99999999999999,46.36382151197316
NE005001001,0.0,419.0,163.2754982939811,154.50929841839988,84.62754116571462,0.0,199.7625732421875,59.52107804931209,51.52719628423935,39.41104205524824,0,549,192.99020990855752,181.4313615023474,114.78315841226818
NE005001002,0.0,241.0,126.89458509816824,129.0,52.2576314566382,0.0,155.56143188476562,51.39937803641755,46.500171913204184,33.73034948348623,13,270,116.12066444605891,108.47442383361438,59.47983104386336
NE005001003,0.0,223.0,109.02547727883838,108.00000000000001,50.16890090319267,0.0,218.3206329345703,75.67133761873859,70.5044575188963,43.76934507564419,0,509,203.40524166442626,186.55590158829025,112.29872649538395
NE005001004,0.0,235.0,110.1101764701039,112.99999999999999,44.821227868714466,0.0,147.21578979492188,44.55180817348618,35.46698651994978,34.08422833882697,34,238,106.73862990686534,100.0,43.70543290142658
