ADM3_PCODE,inhabitants_100m,inhabitants_inside5km_events,exposed_to_conflict_indicator,inhabitants_inside5km_VAC,inhabitants_inside5km_Battles,inhabitants_inside5km_Riots,inhabitants_inside5km_Protests,inhabitants_inside5km_ERV,inhabitants_inside5km_SD
NE006004001,97620.77804756165,61703.71603679657,0.6320756428179052,53268.07882595062,39775.532093048096,7543.436015129089,0.0,11932.379726409912,29468.599473953247
NE006005001,98531.43756866455,54398.80239486694,0.552095896875122,30962.704605579376,20042.68814277649,0.0,0.0,0.0,17370.086014270782
NE006006001,109115.0037059784,38500.21209573746,0.3528406799075977,30004.57954263687,3328.299744606018,0.0,0.0,0.0,25690.09214782715
NE006006002,59604.46944761276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE006006003,88682.84836101532,3354.8923664093018,0.03783022792357785,24.213358879089355,1060.5176839828491,0.0,0.0,0.0,2294.3746824264526
NE006006004,141151.4885687828,39257.55556344986,0.2781235675337546,28777.59818792343,9625.439697742462,0.0,0.0,0.0,15297.80311536789
NE006007001,203010.8112001419,69751.73923110962,0.3435863283278229,61622.096888542175,17929.97712135315,0.0,6257.215972900391,17929.97712135315,36378.26817893982
NE006007002,135772.72709083557,39700.3676109314,0.2924031096788002,17157.577431201935,26611.079973697662,0.0,0.0,27338.61062812805,520.4378976821899
NE006008001,26824.328453540802,7544.1473207473755,0.2812427283618185,7034.0156507492065,510.13166999816895,0.0,0.0,362.21565341949463,147.91601657867432
NE006008002,40288.360040187836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE006008003,81090.95057630539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE006008004,86342.86568164825,8184.573265075684,0.09479154068446993,5406.294247627258,0.0,0.0,0.0,217.60163021087646,2560.677387237549
NE006008005,53894.408507823944,1772.7626905441284,0.032893258125038585,0.0,1772.7626905441284,0.0,0.0,0.0,0.0
NE006008006,38419.50597238541,21598.53301000595,0.5621762295832283,0.0,77.04170989990234,21521.49130010605,0.0,0.0,124.04944896697998
NE006008007,47013.11073970795,7053.3466119766235,0.1500293535356142,6054.491229057312,0.0,998.8553829193115,0.0,0.0,0.0
NE006008008,71383.15543317795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE006008009,33885.39005661011,13498.296177387238,0.39835150649989615,0.0,0.0,3432.7769932746887,0.0,0.0,11555.86668586731
NE006008010,46053.21688127518,10764.55574464798,0.23374166830514614,6733.285443782806,0.0,0.0,0.0,0.0,10764.55574464798
NE006008011,82358.81830596924,10884.605341434479,0.1321607760446167,0.0,0.0,2328.7920808792114,0.0,0.0,9955.666637897491
NE006009001,59657.510377407074,25762.33168363571,0.43183719066815396,17063.666632652283,3164.9791011810303,0.0,0.0,0.0,18724.744594097137
NE006009002,72977.81589746475,34162.00997018814,0.46811499563355563,22753.107877731323,11952.550349235535,0.0,0.0,0.0,26870.480674266815
NE006009003,133177.97294807434,12551.826307296753,0.09424851594783372,10283.423151016235,0.0,0.0,0.0,0.0,2268.4031562805176
NE006009004,132959.04677248,60273.81698179245,0.45332618159434623,48507.74709177017,7737.337739467621,1203.4527468681335,0.0,2983.7706022262573,35881.553418159485
NE006010001,34911.525913238525,16580.65635728836,0.4749335906569738,8291.245031833649,0.0,0.0,0.0,576.8260798454285,15730.209258079529
NE006010002,68754.7450375557,21815.352551460266,0.31729231981798683,0.0,17363.291704177856,0.0,0.0,0.0,4452.06084728241
NE006010003,126736.25015115738,26597.726496696472,0.20986676239018878,12387.855222702026,6385.873406410217,0.0,0.0,10110.867063999176,16002.816620349884
NE006011001,77982.2527089119,40173.221546173096,0.515158515568018,21999.345532894135,1072.0211415290833,0.0,0.0,384.953565120697,28860.851996421814
NE006011002,115224.22309112549,67887.53908014297,0.5891776681926844,48947.34351539612,24138.216351032257,0.0,0.0,4777.268010139465,42564.27385687828
NE006011003,164300.91135025024,103472.64264917374,0.6297752203491727,62573.54390287399,13993.8662981987,0.0,0.0,372.90255069732666,69451.27503490448
NE006011004,24309.11722278595,12155.494037151337,0.500038480449528,2955.595320701599,0.0,0.0,0.0,0.0,9636.76726436615
NE006011005,156486.14951705933,100325.36617326736,0.6411133923538096,89435.40412759781,37307.390399456024,27699.66712141037,0.0,35751.09875249863,51339.893213272095
NE006012001,28122.695424079895,19445.14667081833,0.6914396496350252,17570.348965644836,8353.247015953064,0.0,0.0,421.35637044906616,16735.255788326263
NE006012002,3628.676417350769,1277.2854642868042,0.35199762044898103,32.60051870346069,1198.934422492981,0.0,0.0,0.0,78.35104179382324
NE006012003,44382.23708820343,37489.18850374222,0.8446890234315533,33544.57764530182,10386.622565746307,0.0,0.0,0.0,30970.9182138443
NE006012004,82732.48051404953,11771.525180339813,0.14228420454939444,8572.322710514069,8548.99544095993,0.0,23.327269554138184,0.0,3222.529739379883
NE006012005,29267.12260580063,16889.14667034149,0.5770689144205153,10082.285708904266,2832.242208480835,0.0,0.0,1429.221887588501,5825.227210044861
NE006012006,26672.377813339233,17008.09224653244,0.6376668914020276,17008.09224653244,0.0,0.0,557.6234250068665,0.0,8213.046303272247
NE006012007,59863.7437171936,31725.14590072632,0.5299559287605072,27419.798155784607,2842.92360496521,0.0,27357.586824417114,0.0,31430.5659160614
NE006013001,41798.18673992157,27108.16705274582,0.6485488765677658,23241.583932876587,11894.524799346924,0.0,0.0,15848.498662948608,25256.46156835556
NE006013002,192918.70853805542,109084.32063770294,0.5654418975969083,74639.07284545898,35355.65577507019,0.0,16335.735479354858,51865.591965675354,65867.19334220886
NE007001001,123414.59904384613,1426.820481300354,0.011561196911505098,0.0,1426.820481300354,0.0,0.0,0.0,0.0
NE007002001,45497.856879234314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
