ADM3_PCODE,Walking_Only_Travel_Time_to_Healthcare_min,Walking_Only_Travel_Time_to_Healthcare_max,Walking_Only_Travel_Time_to_Healthcare_mean,Walking_Only_Travel_Time_to_Healthcare_median,Walking_Only_Travel_Time_to_Healthcare_stdDev,Motorized_Travel_Time_to_Healthcare_min,Motorized_Travel_Time_to_Healthcare_max,Motorized_Travel_Time_to_Healthcare_mean,Motorized_Travel_Time_to_Healthcare_median,Motorized_Travel_Time_to_Healthcare_stdDev,Travel_Time_to_Cities_min,Travel_Time_to_Cities_max,Travel_Time_to_Cities_mean,Travel_Time_to_Cities_median,Travel_Time_to_Cities_stdDev
BF470108,0.0,212.0,86.02401905792024,83.0,40.4917818392909,0.0,121.348876953125,21.174872570084123,16.2463279865303,18.847439293210247,7,174,68.5478660403417,62.00000000000001,31.66296910173784
BF470109,0.0,325.0,129.89870300850245,122.39989545216937,74.00933966680198,0.0,180.40380859375,37.26900700219321,27.482089386587067,30.706504561126057,5,311,103.92539751178147,92.42504886483235,57.97540774987645
BF470201,0.0,240.0,101.90153012461855,95.00000000000001,50.01609344279775,0.0,134.20077514648438,25.327295832138034,19.5728004599328,23.393782023009607,45,164,94.5585186834804,92.00000000000001,24.316589715294004
BF470202,0.0,132.0,69.1223789302295,71.0,33.52339782682974,0.0,53.104305267333984,14.75909715531938,11.134788442013868,11.98905162796398,19,106,41.44326607846159,37.0,17.609026277216593
BF470203,0.0,153.0,69.87607646735484,66.0,34.65985258755033,0.0,74.91670989990234,17.365695377155728,13.310545968264341,15.149084545282525,35,137,71.60949123557079,67.0,24.89111691918015
BF470204,0.0,135.0,54.31524697237721,51.99999999999999,27.814123689070176,0.0,67.8907699584961,17.32880031717628,12.68531593309416,14.79637287758181,54,192,112.21966424003266,112.00000000000001,26.65276710158611
BF470205,0.0,142.0,52.84287191120935,47.99999999999999,27.942321647475804,0.0,67.58875274658203,8.383073105830665,5.814658457184396,10.40188705262737,85,167,118.60823868939075,118.0,13.98563281933915
BF470206,0.0,144.0,57.65892447591839,54.00000000000001,29.969856349377537,0.0,77.88382720947266,17.236966266070347,13.281744665029096,15.934205127176048,56,183,107.65835110449444,103.0,25.680437647964457
BF470207,0.0,166.0,72.58204264020904,69.0,36.625340827971165,0.0,88.64407348632812,22.990422411726666,16.800334952888687,19.33937305546989,28,149,65.3699113871322,58.0,25.726376559530344
BF470208,10.0,133.0,62.2312809244062,62.99999999999999,25.633554559149058,1.0940699577331543,55.74995040893555,17.30511669620463,14.891415278116861,11.741490349868162,11,129,50.47701690658778,45.0,26.362316962375544
BF480101,0.0,172.0,65.37165790622213,59.0,39.39267333606978,0.0,148.93214416503906,27.15969637472171,16.51358494823335,29.83440828982024,15,194,70.09604546575837,64.0,32.01014061156449
BF480102,0.0,329.0,150.64559263924463,141.0,90.21989454252895,0.0,232.76571655273438,98.82414450934158,98.02267456054688,71.75943254979728,14,307,171.87205432144083,186.4,89.03399395619218
BF480103,0.0,108.0,32.483261938759306,29.000000000000004,22.58155919190755,0.0,55.83744812011719,14.036358269579573,10.686284905291616,14.31960234487063,13,94,34.84348722830397,32.0,19.850482584758836
BF480104,0.0,223.0,109.09345215522694,105.0,49.417851028392484,0.0,189.081298828125,67.31530872493123,58.741146087646484,48.38650044637199,54,273,141.65641511818978,131.0,57.85213073038291
BF480105,0.0,281.0,110.09368012565834,102.3266645826821,60.198835646187284,0.0,222.36099243164062,47.53615040122635,23.43793619638466,51.44879002073245,22,282,89.94666297083371,76.61331477615403,52.29965066277468
BF480106,0.0,226.0,79.2519314674896,69.0,50.5903143938371,0.0,111.35139465332031,30.472972195125895,25.672292709350586,24.787637272714417,14,188,80.14448228157923,81.0,36.99491738439288
BF480107,0.0,240.0,82.5837999971501,62.0,60.99241458789289,0.0,173.5917510986328,43.047146445949366,27.46012032471858,42.54152059615244,0,226,67.77363598797356,46.99999999999999,57.451491038533106
BF480108,0.0,178.0,74.90004404154588,68.0,45.315618221990114,0.0,117.4075927734375,43.15170229644858,38.77325630187988,29.59389554362399,6,159,70.09580871288586,67.00000000000001,39.24608571132476
BF480109,0.0,218.0,107.01998125652044,110.0,50.26752240118318,0.0,122.78942108154297,38.475551574265566,26.629220962524414,31.295010482297624,15,181,60.511732357257785,50.0,39.43285202163721
BF480110,0.0,241.0,77.15914482540187,67.0,48.95095930033584,0.0,209.67245483398438,39.71308772336579,24.59819113905174,43.18797868086806,0,275,64.70327975294954,50.512482065997126,55.627614216911354
BF480111,0.0,231.0,81.46046940452574,74.0,47.49882517445418,0.0,98.43089294433594,23.623010966202123,17.713368006855287,19.549823887010085,74,208,124.42276872507179,118.99999999999999,24.62118019347159
BF480112,0.0,176.0,71.847803400101,63.0,39.85546435426675,0.0,109.45172119140625,33.94028087821078,28.284829361402675,24.647868129759495,67,217,151.09590977949844,149.0,27.426207532764714
BF480113,0.0,157.0,48.34520867655134,42.0,28.370325066281254,0.0,77.84529876708984,15.966260116189341,12.697633743286133,14.775071255605102,71,174,100.74700256269443,97.0,20.325778806228133
BF480202,0.0,130.0,63.707401646250545,62.0,29.380693733070718,0.0,94.68795776367188,34.5787348015108,32.86112594604492,24.804412365083614,86,231,149.20289714174598,150.0,38.070211071101745
BF480201,0.0,413.0,173.0297422737717,136.66666666666666,108.91112044981786,0.0,241.1277313232422,82.0669897281162,58.4362907409668,66.38895203258826,66,335,177.16588694137695,172.6111652061019,56.81594686670221
BF480203,0.0,311.0,139.92631539499314,134.703125,74.6411460937632,0.0,188.081298828125,64.06226915901541,57.49783808125783,47.634242643663505,58,261,149.3936366361865,145.0,50.987363887413096
BF480204,0.0,213.0,82.74075088275558,77.0,44.02935684869807,0.0,106.24246215820312,26.48163199999184,22.217717885238372,17.802873820741222,54,179,106.96856669308922,104.99999999999999,24.17980117361961
BF480205,0.0,194.0,74.97459853762251,74.0,36.6818684485411,0.0,128.3306121826172,25.563791765933583,16.6796079698741,26.1759889710287,0,184,68.09969577016817,62.0,33.624169053859816
BF480206,0.0,322.0,160.01627629251354,152.41580756013747,69.56253588822452,0.0,235.1477508544922,71.05650367797809,59.46684017578877,50.98790001363553,33,386,153.13452953936363,134.48469911686178,75.89360519279559
BF480207,0.0,148.0,63.48725772032238,61.99999999999999,31.79162668159094,0.0,92.96527862548828,26.650138853148736,16.775041818618774,23.024909086814354,0,140,55.94438369693655,52.0,33.74389443664361
BF480208,0.0,398.0,128.6399286987522,106.49901768172887,83.26068343399358,0.0,218.2879180908203,69.88326911368323,56.487034328305235,56.086684528032094,91,383,212.48827094474132,190.5,74.68044504573578
BF480301,0.0,185.0,78.36775947459083,75.0,41.42659433371262,0.0,127.49976348876953,28.147319930288713,23.187827791486466,23.331517063197243,3,151,53.166984280792406,53.5,30.777157188268184
BF480302,0.0,140.0,77.49734227678289,80.0,32.35672107672641,0.0,79.91211700439453,20.572857961016183,15.278460025787354,16.987223599988084,6,118,37.38669872808959,28.0,25.97264370059829
BF480303,0.0,215.0,93.34983067484659,90.0,47.57085906935708,0.0,122.6705322265625,26.95396762556064,21.44991569519043,21.956928782350627,2,161,40.45441963190183,36.0,25.94543689619147
BF480304,0.0,119.0,53.76635906900441,53.00000000000001,25.243901952134856,0.0,67.4054183959961,15.322603797852093,13.263432502390467,13.02234417596939,12,117,44.55434225366552,41.0,20.816909709981
BF480305,0.0,156.0,65.36181737425382,66.0,31.683185540958608,0.0,78.42686462402344,16.716949351458865,13.224837957938554,14.09586707424714,0,107,38.12367158131924,34.0,23.46422149622759
BF480306,0.0,140.0,52.69996918898563,51.00000000000001,28.13646588905583,0.0,52.95486068725586,12.18212420864615,10.653471622167459,9.975918754080631,0,58,17.810044390683668,16.0,12.33880141645834
BF480307,0.0,89.0,38.58545755656515,38.00000000000001,18.481386374448455,0.0,34.31221008300781,9.397364449648302,7.9030295575974305,8.267942244273618,0,42,10.846653089541887,9.0,9.444615338987338
BF480308,0.0,190.0,79.60047955414427,80.0,36.6370104705191,0.0,101.91211700439453,28.239175207391963,21.672614097595215,20.064255475248967,9,122,55.90264726848553,49.0,26.343284061118666
BF480309,0.0,133.0,59.45098184147634,58.0,27.21426393669617,0.0,66.86817932128906,21.246627721870603,18.127952292158795,12.71353257845301,9,86,40.23985512602556,37.0,15.954388774607104
BF490101,0.0,199.0,84.94741865812016,84.0,38.98958593210697,0.0,93.78743743896484,29.532735937765654,25.77118459114661,19.17321266578929,16,215,93.4371699296313,90.0,43.13604974355269
BF490102,0.0,115.0,45.51655109660822,44.0,22.999390520447097,0.0,86.2861328125,17.978705338059093,11.25206959496518,18.63433189261244,33,173,77.44046311694021,73.0,29.793127874499746
BF490103,0.0,128.0,56.95150982585082,54.0,28.621661744183932,0.0,68.37220764160156,14.146015660772797,11.755117541287852,12.371521172867583,28,226,90.59494898774344,70.0,51.93181533596124
BF490104,0.0,124.0,59.763309411411555,61.0,24.92575617753357,0.0,80.62496185302734,27.550011703625643,26.360465049743652,18.98111671172927,20,121,55.01915572898189,50.99999999999999,26.39136257055377
BF490105,0.0,152.0,78.3257735806303,80.0,31.022265873695808,0.0,93.97576904296875,27.016963489780238,21.330740986741738,21.252542153878462,56,226,135.07318276029824,134.0,36.88899034266173
BF490106,0.0,132.0,64.7496430724325,60.0,31.07605482892677,0.0,94.24662017822266,36.11911481457574,30.268278121948242,26.67843879728258,56,171,99.41232272597479,92.0,28.562701827358236
BF490107,0.0,148.0,63.549818890141275,62.0,30.325692852323026,0.0,69.7291030883789,19.999649028181864,16.12665566154148,14.824882909005616,21,149,79.73188080673224,77.0,28.00419519408785
BF490108,0.0,112.0,49.17469013285807,48.00000000000001,24.293853879649895,0.0,87.1174087524414,19.568368770427803,13.774043422439988,18.597559248736772,43,191,86.17981407971486,80.0,31.55036417725483
