ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF480101,0.12423877418041229,0.2229071408510208,0.17259424322786926,0.17533940076828003,0.02665405837538298,9.053645771928132E-4,0.003195329336449504,0.0020957900029540755,0.0018311655148863792,6.439802726995903E-4
BF480102,0.16036488115787506,0.218915194272995,0.19130818385186543,0.19001461565494537,0.012847324587398219,0.0021041128784418106,0.00321064586751163,0.0028035811619876606,0.0029089609161019325,3.020118371456635E-4
BF480103,0.16034077107906342,0.22582969069480896,0.17348728805242894,0.1639576405286789,0.02280405327494262,0.0011327279498800635,0.002787048229947686,0.0017748052802101107,0.001856819144450128,4.542823380141913E-4
BF480104,0.2253967970609665,0.26227691769599915,0.24562866655711865,0.2479221671819687,0.010590660292799349,0.00322510558180511,0.00460605975240469,0.004031719341820923,0.003991523291915655,3.2838574056947916E-4
BF480105,0.06631065905094147,0.21151836216449738,0.16741250358505821,0.17261049306852205,0.029705598899808842,4.817698209080845E-4,0.004075199831277132,0.002282703644245283,0.0022939059417694807,6.814758957323927E-4
BF480106,0.1346770077943802,0.22165518999099731,0.17703864043242784,0.16374936699867249,0.03018618374091172,8.178693824447691E-4,0.0030715151224285364,0.0019126967357245281,0.0019399715820327401,6.466584166067771E-4
BF480107,0.12423877418041229,0.2367580085992813,0.1861003420466014,0.1902369260787964,0.03154696447699117,8.178693824447691E-4,0.003619845723733306,0.0023912369038617634,0.0026706145144999027,7.370743341904631E-4
BF480108,0.17195209860801697,0.2720164656639099,0.21902032236221688,0.219233438372612,0.024532969139113778,0.001856819144450128,0.0034058073069900274,0.0028978407995896844,0.0030715151224285364,5.117747186145224E-4
BF480109,0.14029903709888458,0.2720164656639099,0.20971680155841052,0.21378475427627563,0.0467123529272204,0.0011327279498800635,0.0032211528159677982,0.0021829286500755505,0.0022001368924975395,6.021912136874041E-4
BF480110,0.14900219440460205,0.26227691769599915,0.21359381759921042,0.21508240699768066,0.025361620053104994,0.0013392932014539838,0.004531182814389467,0.0030762888415365123,0.003194594109016989,5.919809132752598E-4
BF480111,0.06111147254705429,0.21965526044368744,0.16930605592123965,0.17253094911575317,0.024938640690505075,6.142189376987517E-4,0.002310601994395256,0.0015578019621735049,0.0015613151481375098,4.461087320442296E-4
