GID_3,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BEN.5.5.12_1,0.28817620873451233,0.3546190857887268,0.31618854972883853,0.3153451085090637,0.01640522823175295,8.524243021383882E-4,0.001752031035721302,0.00128929436825511,0.001179607235826552,2.69558441306423E-4
BEN.5.5.13_1,0.21655549108982086,0.34495779871940613,0.24885313876650547,0.21655549108982086,0.04646579964033692,0.0012050868244841695,0.00188187335152179,0.001336412730796093,0.0012050868244841695,2.456899010666832E-4
BEN.5.5.14_1,0.3169851005077362,0.3722183406352997,0.3383935811488252,0.33596932888031006,0.015260159998043319,0.0010664642322808504,0.0018039653077721596,0.0013099127077529054,0.0012531466782093048,1.9799844390888137E-4
BEN.5.6.1_1,0.22710637748241425,0.30892401933670044,0.24831835870389585,0.22710637748241425,0.0409088209271431,4.942125524394214E-4,6.85643230099231E-4,5.438427281290018E-4,4.942125524394214E-4,9.57153388299048E-5
BEN.5.6.2_1,0.275900274515152,0.37250155210494995,0.3384725549442296,0.33785223960876465,0.021455258537685817,6.20840466581285E-4,0.0015698662027716637,8.449204943337829E-4,8.065782021731138E-4,2.3578506861301142E-4
BEN.5.6.3_1,0.22710637748241425,0.30892401933670044,0.27348944966771954,0.2673252522945404,0.03146368658998294,4.942125524394214E-4,6.85643230099231E-4,5.773628837288877E-4,5.074113723821938E-4,8.764673178004916E-5
BEN.5.6.4_1,0.31269368529319763,0.4414391815662384,0.35081912888317884,0.34386390447616577,0.03211781719703045,6.105779320932925E-4,0.001535337301902473,7.656681603471028E-4,7.621982367709279E-4,1.811142674028041E-4
BEN.5.6.5_1,0.22710637748241425,0.40510568022727966,0.30794226119162443,0.3110123574733734,0.03133204856106295,4.942125524394214E-4,9.262918028980494E-4,7.068331436185062E-4,6.927610374987125E-4,9.515276628901508E-5
BEN.5.6.6_1,0.2820751965045929,0.3547302186489105,0.3234303276778462,0.32331764698028564,0.018959233711704656,6.233810563571751E-4,0.0015698662027716637,9.401992090691486E-4,9.187816176563501E-4,2.6723810377344236E-4
BEN.5.6.7_1,0.22710637748241425,0.30892401933670044,0.304909597522711,0.30892401933670044,0.03312783273715109,4.942125524394214E-4,6.85643230099231E-4,6.73872052717858E-4,6.85643230099231E-4,7.628704559267866E-5
BEN.5.6.8_1,0.22710637748241425,0.3516174256801605,0.3102031184158288,0.31097036600112915,0.022790258675920848,4.942125524394214E-4,0.0012922544265165925,8.127744232449853E-4,7.974448380991817E-4,1.862083418333158E-4
BEN.6.1.1_1,0.23203635215759277,0.3988608121871948,0.3146179407339907,0.32545575499534607,0.048055755223303645,5.467653973028064E-4,0.001983781810849905,0.0013828015874492391,0.0012649698182940483,3.469233962293171E-4
BEN.6.1.2_1,0.3079032599925995,0.5246601700782776,0.4291413825200699,0.43311578035354614,0.03971032026071439,7.266692700795829E-4,0.002067414578050375,0.0013128042088473451,0.0012605892843566835,2.2133766154054072E-4
BEN.6.1.3_1,0.385377436876297,0.6351945400238037,0.5299247125860511,0.5334232449531555,0.04497598635780036,8.538097026757896E-4,0.002067414578050375,0.0012850741163899968,0.0012915484039695002,2.0425353431363744E-4
BEN.6.1.4_1,0.23203635215759277,0.5045031309127808,0.41243551647624144,0.4225319027900696,0.05766481130727842,7.191728800535202E-4,0.001983781810849905,0.0012239680939604522,0.0011720908805727959,2.1470515374802076E-4
BEN.6.2.1_1,0.26326239109039307,0.42467182874679565,0.27543441137911073,0.2702775001525879,0.05787228847867316,9.567125816829503E-4,0.0019102462101727724,0.0015709997216838561,0.0015025273896753788,3.2709742379755373E-4
BEN.6.2.2_1,0.25638866424560547,0.46558040380477905,0.3468812741532729,0.3482787013053894,0.053371860331908764,7.799343438819051E-4,0.001671554520726204,9.768379258948935E-4,9.581866906955838E-4,1.8446094778705476E-4
BEN.6.2.3_1,0.2581619322299957,0.4160481095314026,0.3238203226437744,0.31997179985046387,0.04780697746795498,8.010515593923628E-4,0.00195625564083457,0.0011781861698197873,0.0011574738891795278,2.925898740233027E-4
BEN.6.2.4_1,0.24577946960926056,0.4015215337276459,0.29067381554413985,0.28177663683891296,0.038939558243074296,8.920574910007417E-4,0.0019153599860146642,0.0012510324180609476,0.0012793478090316057,3.2165153792217225E-4
BEN.6.5.1_1,0.26861533522605896,0.31175652146339417,0.2803640832660697,0.2796437740325928,0.012848192539179801,0.001045153709128499,0.00195625564083457,0.0012238529923848062,0.0011415784247219563,2.547345957580338E-4
BEN.6.5.2_1,0.37011900544166565,0.5669553875923157,0.44249657612136145,0.4436371326446533,0.038503978453333296,8.824746473692358E-4,0.0012827155878767371,0.0010506531531067837,0.0010312903905287385,8.912307033201846E-5
BEN.6.5.3_1,0.33357205986976624,0.4500124752521515,0.3866575390806696,0.394689679145813,0.03412278704045873,8.879726519808173E-4,0.0013870552647858858,9.664149594082723E-4,9.593965951353312E-4,1.4198263282414717E-4
BEN.6.5.4_1,0.2721249461174011,0.47618618607521057,0.3304177230005866,0.2978849709033966,0.059268371765585304,0.0010341042652726173,0.0016169239534065127,0.0012372101569947933,0.0011702539632096887,1.658884954610776E-4
BEN.6.5.5_1,0.3542824685573578,0.5669553875923157,0.41513515945519586,0.41449761390686035,0.049001438273158324,7.799343438819051E-4,0.0012676664628088474,9.398662327602395E-4,9.01926017832011E-4,1.2469595274289152E-4
BEN.6.5.6_1,0.33572617173194885,0.5905687212944031,0.4110365852454504,0.3997671604156494,0.06487585357802265,9.167593088932335E-4,0.001469247043132782,0.0010926883699341361,0.0010884884977713227,1.1056393506931213E-4
BEN.6.5.7_1,0.3645392060279846,0.5079584121704102,0.41669481883879766,0.4112984240055084,0.03388475430797675,9.224686655215919E-4,0.0013521849177777767,0.0011277402250563515,0.001146936323493719,9.314461217767956E-5
BEN.6.5.8_1,0.2721249461174011,0.47618618607521057,0.33656525795054176,0.32911765575408936,0.0487177974811572,9.592559072189033E-4,0.0016169239534065127,0.0012237305501427236,0.001218786695972085,1.4785869400984098E-4
BEN.6.5.9_1,0.3299340009689331,0.41719192266464233,0.3810660936024356,0.38030296564102173,0.025954033776880193,9.458786807954311E-4,0.0013521849177777767,0.0011167683927410703,0.0010891415877267718,9.475834863705948E-5
BEN.6.6.1_1,0.28114205598831177,0.35966530442237854,0.304517347293282,0.30264896154403687,0.027004064368248176,8.265990181826055E-4,0.0013870552647858858,0.0010190008577463461,0.0010077223414555192,1.6250227091753753E-4
BEN.6.6.2_1,0.28316161036491394,0.39442822337150574,0.32765107595593623,0.32738563418388367,0.03131919349160347,8.265990181826055E-4,0.0012847300386056304,0.001069140676035691,0.001045153709128499,1.1808509193952219E-4
BEN.6.6.3_1,0.28114205598831177,0.3967030346393585,0.3541444884509446,0.35966530442237854,0.04052566639547595,8.265990181826055E-4,0.0010845876531675458,0.0010046053236119144,0.0010268561309203506,8.109347074691055E-5
BEN.6.4.1_1,0.24760030210018158,0.2796437740325928,0.25914535621082146,0.25735145807266235,0.011030923390396808,0.0014049714663997293,0.002013614634051919,0.0016747904687800447,0.0016882449854165316,2.2869277951713786E-4
BEN.6.4.2_1,0.22644083201885223,0.29234859347343445,0.26055843477551477,0.2528764307498932,0.01943082082386469,9.170369594357908E-4,0.002013614634051919,0.0012274896219614925,0.0011363354278728366,3.215292546173075E-4
BEN.6.4.3_1,0.24760030210018158,0.2759736180305481,0.258122397203606,0.25735145807266235,0.011358000925471153,0.001134454389102757,0.002013614634051919,0.00159198625020663,0.0015196498716250062,3.148794211175309E-4
BEN.6.4.4_1,0.20390643179416656,0.30447137355804443,0.25045385431667316,0.2569349408149719,0.03333607389629455,8.103274158202112E-4,0.00141091737896204,0.0011146718679167743,0.0011038507800549269,1.4356249419743842E-4
BEN.6.4.5_1,0.20390643179416656,0.3532367944717407,0.24969273164935699,0.23693133890628815,0.04512998804429688,5.467653973028064E-4,0.00141091737896204,0.0010323025653856638,0.0010660468833521008,1.9156742456461322E-4
BEN.6.4.6_1,0.24577946960926056,0.26326239109039307,0.25150308917246517,0.25404033064842224,0.006412663093698644,0.0012793478090316057,0.0018785963766276836,0.0016689205926189558,0.0016677198000252247,2.3814598830217577E-4
BEN.7.1.1_1,0.32153040170669556,0.3983244001865387,0.3515096018589083,0.3304683268070221,0.027821336825691236,0.0012309481389820576,0.002198956673964858,0.0016765040603881982,0.0017040453385561705,2.8763802157997793E-4
BEN.7.1.2_1,0.3205692172050476,0.4012240171432495,0.36742602346416764,0.3749120533466339,0.02422087995836407,0.0013070929562672973,0.00280395639128983,0.002026619178985972,0.001972036901861429,4.059271231306116E-4
BEN.7.1.3_1,0.3303542733192444,0.3983244001865387,0.36497999989149865,0.3573407828807831,0.026361525578137243,0.0010894155129790306,0.0017714416608214378,0.001214427814263393,0.0010894155129790306,2.654031405169231E-4
BEN.7.1.4_1,0.386147677898407,0.43060073256492615,0.41857050054851064,0.4272318184375763,0.018016447185044103,0.0012461318401619792,0.002467383863404393,0.0020478173359521333,0.0020366269163787365,3.9066708475245937E-4
BEN.7.1.5_1,0.381663978099823,0.42630380392074585,0.3990421413537948,0.39969366788864136,0.013601341853758709,0.001279314048588276,0.002467383863404393,0.0020771002101665544,0.0022489202674478292,4.1816032439493837E-4
BEN.7.1.6_1,0.3798972964286804,0.39969366788864136,0.3867068193424707,0.3864392340183258,0.007150732403548122,0.0012461318401619792,0.0022719898261129856,0.0014691376234351218,0.0015668976120650768,3.778739081340223E-4
BEN.7.1.7_1,0.35853514075279236,0.42630380392074585,0.4048241130422154,0.4023917317390442,0.01973663345331713,0.001279314048588276,0.002467383863404393,0.0019503674181493803,0.00197666441090405,3.798717583577579E-4
BEN.7.2.1_1,0.27313172817230225,0.3584751486778259,0.3262929726350174,0.32521525025367737,0.03069570052415597,0.0013227624585852027,0.0015322710387408733,0.0014448789107937658,0.0014800622593611479,7.717745712833811E-5
BEN.7.2.2_1,0.3573407828807831,0.3607040047645569,0.35844252798063997,0.3573407828807831,0.0016816109418869019,0.0010894155129790306,0.0016269930638372898,0.0012655185037774258,0.0010894155129790306,2.687887754291296E-4
BEN.7.2.3_1,0.3569660782814026,0.38400307297706604,0.3737262915010038,0.38400307297706604,0.012404977919557959,0.0011849248548969626,0.0014800622593611479,0.0012909740513271613,0.0011849248548969626,1.348729791415208E-4
BEN.7.2.4_1,0.3569660782814026,0.38400307297706604,0.36371694705807245,0.3569660782814026,0.011962059262230405,0.0011849248548969626,0.0016269930638372898,0.0012278366160059634,0.0012039296561852098,2.0406102864962985E-4
BEN.7.2.5_1,0.3190072178840637,0.38400307297706604,0.33567042642110134,0.3190072178840637,0.023194833904528783,0.0011849248548969626,0.0014800622593611479,0.0013383758946576662,0.0012652467703446746,1.1728000080842927E-4
BEN.7.2.6_1,0.3607040047645569,0.3957426846027374,0.3664807885322931,0.3607040047645569,0.015173561056941533,0.0012461318401619792,0.0020095014479011297,0.0016140773818819382,0.0016269930638372898,2.9757978985755574E-4
BEN.7.2.7_1,0.3573407828807831,0.3607040047645569,0.3581738745400665,0.3573407828807831,0.0016816109418869019,0.0010894155129790306,0.0016269930638372898,0.0012225769246595167,0.0010894155129790306,2.687887754291296E-4
BEN.7.2.8_1,0.3190072178840637,0.3569660782814026,0.34099702206738475,0.3569660782814026,0.017546349220189997,0.0012039296561852098,0.0017401780933141708,0.0012560204890662153,0.0012039296561852098,2.3964833874048195E-4
BEN.7.2.9_1,0.27313172817230225,0.3554813861846924,0.3140519471729504,0.32740217447280884,0.029737081797091478,0.0013227624585852027,0.002198956673964858,0.0015910543224415166,0.001360022579319775,3.527524050206537E-4
BEN.7.2.10_1,0.32740217447280884,0.38400307297706604,0.3545013325218158,0.3584751486778259,0.018787094101428335,0.0010894155129790306,0.002198956673964858,0.0015081080344293409,0.001360022579319775,3.33341861302071E-4
BEN.9.6.1_1,0.31865063309669495,0.3653353154659271,0.34056554583096227,0.33841079473495483,0.016205059897813626,0.0012986818328499794,0.0019208829617127776,0.0016066964098447284,0.0014974218793213367,1.9273020724904101E-4
BEN.9.6.2_1,0.27313172817230225,0.3653353154659271,0.331905253707642,0.32521525025367737,0.029830810713897163,0.0013227624585852027,0.0026121395640075207,0.0019271219569855147,0.0018010275671258569,3.9286541096931137E-4
BEN.9.6.3_1,0.33621346950531006,0.3653353154659271,0.34014525752643054,0.33621346950531006,0.012326356402728854,0.0014974218793213367,0.001993134617805481,0.0016799711250303976,0.0016186292050406337,2.056352296276611E-4
BEN.9.6.4_1,0.33035045862197876,0.4364740252494812,0.3799110935931956,0.3756607174873352,0.033127357392331205,0.0016418538289144635,0.0027272957377135754,0.0018654374898350971,0.0017602202715352178,4.034179665159562E-4
BEN.9.6.5_1,0.3554445505142212,0.4364740252494812,0.41019187118556044,0.4300951361656189,0.028980606616262544,0.0014193466631695628,0.0027272957377135754,0.0021466743100333856,0.002055917400866747,3.7986917827158203E-4
BEN.9.6.6_1,0.3190072178840637,0.3756607174873352,0.34186865585885173,0.33841079473495483,0.018498787204220327,0.0012652467703446746,0.0017565775196999311,0.0015061104600931957,0.0016186292050406337,1.71723632808037E-4
BEN.9.6.7_1,0.3190072178840637,0.3756607174873352,0.3567955130315656,0.3554445505142212,0.020916793506053154,0.0012652467703446746,0.0017565775196999311,0.001652117120102048,0.0017401780933141708,2.335781346024446E-4
BEN.7.4.1_1,0.35535767674446106,0.3939599096775055,0.37561552152621214,0.381663978099823,0.01377855656923406,0.0013151299208402634,0.0020070511382073164,0.001583545223606736,0.0015456739347428083,2.0602587641490745E-4
BEN.7.4.2_1,0.3154061436653137,0.37258291244506836,0.354460653967291,0.35829249024391174,0.016591953895514898,8.070110343396664E-4,0.001767597859725356,0.0011498464376907488,0.0011053291382268071,3.2125205127199187E-4
BEN.7.4.3_1,0.336469441652298,0.36205947399139404,0.34714744389057156,0.3450767695903778,0.00986076664584833,8.070110343396664E-4,0.0020095014479011297,0.001152705640415661,9.19048790819943E-4,4.7144436134525895E-4
BEN.7.4.4_1,0.3450767695903778,0.3957426846027374,0.3760457765664873,0.3798972964286804,0.018548538900610024,9.19048790819943E-4,0.0020095014479011297,0.0012532923978211322,0.0013151299208402634,3.6060411723460385E-4
BEN.7.4.5_1,0.336469441652298,0.38931214809417725,0.3619379929520867,0.3554016649723053,0.020059536135831724,8.070110343396664E-4,0.0016087873373180628,0.0013616448396804753,0.0015456739347428083,3.599828307045645E-4
BEN.7.4.6_1,0.336469441652298,0.37258291244506836,0.3473677282637738,0.336469441652298,0.013451497525562158,8.070110343396664E-4,0.0015456739347428083,9.220106566840029E-4,8.070110343396664E-4,2.9299932147313837E-4
BEN.7.4.7_1,0.35535767674446106,0.39405515789985657,0.3791258750187654,0.38540011644363403,0.015522759803486623,0.001279314048588276,0.0024212247226387262,0.0015226759665283337,0.0014731335686519742,3.343804721075126E-4
BEN.7.4.8_1,0.33230867981910706,0.37258291244506836,0.35650214709733663,0.3560190498828888,0.01448842300718177,8.070110343396664E-4,0.001558683579787612,0.001153200701110177,9.027851046994328E-4,2.767425546726549E-4
BEN.7.5.1_1,0.3731198012828827,0.4364740252494812,0.4079876416791094,0.41278156638145447,0.022903013082044774,0.0017474951455369592,0.0027272957377135754,0.0023072565601540414,0.0023309863172471523,3.402334186238794E-4
BEN.7.5.2_1,0.39483922719955444,0.4358724355697632,0.4188655320677902,0.4156247675418854,0.013511214427441022,0.0015592679847031832,0.002196323359385133,0.0018823579851660877,0.0017474951455369592,2.25825158667578E-4
BEN.7.5.3_1,0.3545503616333008,0.41278156638145447,0.37569342594107863,0.3726702332496643,0.019306965281201478,0.0020719305612146854,0.002885962836444378,0.0025144775281660263,0.0023558351676911116,2.7112308515010714E-4
BEN.7.5.4_1,0.33230867981910706,0.37258291244506836,0.3428427415414595,0.3459886312484741,0.014573241082115149,9.027851046994328E-4,0.0019429698586463928,0.0016045174569639207,0.001558683579787612,4.037371815141097E-4
BEN.7.5.5_1,0.3154061436653137,0.3465138375759125,0.33309591857783766,0.3459886312484741,0.01445367844042698,0.0011053291382268071,0.0022371294908225536,0.001872705939472709,0.0019429698586463928,4.1552045472531904E-4
BEN.7.5.6_1,0.3195899724960327,0.3845284879207611,0.35792204485101214,0.36509793996810913,0.020043641456126613,0.0017020923551172018,0.002771474188193679,0.002342754709484122,0.0023558351676911116,3.198554534628599E-4
BEN.7.5.7_1,0.33230867981910706,0.3733563721179962,0.344015110782751,0.3465138375759125,0.014886220101372026,0.001558683579787612,0.002771474188193679,0.0016976558827010433,0.0017020923551172018,4.69515839821837E-4
BEN.7.5.8_1,0.35101112723350525,0.4364740252494812,0.372586552188339,0.3731198012828827,0.027990626456174804,0.0011852984316647053,0.0027272957377135754,0.0019167761636774492,0.0020182987209409475,5.267999380370466E-4
BEN.7.5.9_1,0.3545503616333008,0.40350693464279175,0.3909507199748633,0.3981013894081116,0.01779592842359347,0.0016999674262478948,0.0033499696291983128,0.0026839016871670397,0.0026597618125379086,4.843959461859811E-4
BEN.7.5.10_1,0.39483922719955444,0.4358724355697632,0.4089485235635746,0.40350693464279175,0.013255596217167874,0.0016999674262478948,0.002613576827570796,0.002176918135377069,0.002196323359385133,3.1696493541200516E-4
BEN.7.5.11_1,0.3154061436653137,0.3459886312484741,0.3315469010008706,0.3459886312484741,0.0152912437915802,0.0011053291382268071,0.0017268932424485683,0.001398845520775972,0.0011053291382268071,3.107820521108806E-4
BEN.7.6.1_1,0.3250821828842163,0.36205947399139404,0.3586331304208732,0.3607040047645569,0.015195741814064476,0.0012039296561852098,0.0020095014479011297,0.0015771348506534173,0.0016269930638372898,2.8520467162361843E-4
BEN.7.6.2_1,0.33230867981910706,0.3560190498828888,0.35164375359361827,0.35101112723350525,0.009672984493663942,0.0011852984316647053,0.0017020923551172018,0.001280285231769085,0.0011852984316647053,1.98652969419786E-4
BEN.7.6.3_1,0.3250821828842163,0.3777419626712799,0.3496238843752788,0.3554445505142212,0.021582143761872917,0.0014193466631695628,0.0017401780933141708,0.0016735706209706576,0.0017401780933141708,1.3099980540651234E-4
BEN.7.6.4_1,0.3250821828842163,0.36205947399139404,0.3547072640636511,0.36205947399139404,0.018488645553588867,0.0015847288304939866,0.0020095014479011297,0.00192504373449854,0.0020095014479011297,2.1238630870357156E-4
BEN.7.6.5_1,0.33230867981910706,0.36205947399139404,0.3547795702671182,0.3560190498828888,0.012839946892646637,0.0013382695615291595,0.0020095014479011297,0.0014537039311520133,0.0013382695615291595,2.793586573520236E-4
BEN.7.6.6_1,0.3250821828842163,0.3569660782814026,0.33436637645145123,0.3250821828842163,0.014684728274808509,0.0012039296561852098,0.0017401780933141708,0.0015148436985641936,0.0015847288304939866,2.2527387548612374E-4
BEN.7.6.7_1,0.3250821828842163,0.3777419626712799,0.3532101813789523,0.35101112723350525,0.015695503384633602,0.0011852984316647053,0.0020095014479011297,0.001357371177788719,0.0014193466631695628,2.7182622479083804E-4
BEN.8.1.1_1,0.27820611000061035,0.27820611000061035,0.27820611000061035,0.27820611000061035,0.0,3.317994996905327E-4,3.317994996905327E-4,3.317994996905327E-4,3.317994996905327E-4,0.0
BEN.8.1.2_1,0.2642095983028412,0.2642095983028412,0.2642095983028412,0.2642095983028412,0.0,3.5608900361694396E-4,3.5608900361694396E-4,3.5608900361694396E-4,3.5608900361694396E-4,0.0
BEN.8.1.3_1,,,,,,,,,,
BEN.8.1.4_1,,,,,,,,,,
BEN.8.1.5_1,0.2642095983028412,0.2642095983028412,0.2642095983028412,0.2642095983028412,0.0,3.5608900361694396E-4,3.5608900361694396E-4,3.5608900361694396E-4,3.5608900361694396E-4,0.0
BEN.8.1.6_1,0.26510757207870483,0.27820611000061035,0.2762959065536658,0.27820611000061035,0.006549268960952759,3.317994996905327E-4,3.9400020614266396E-4,3.408704360481352E-4,3.317994996905327E-4,3.1100353226065636E-5
BEN.8.1.7_1,0.26510757207870483,0.26510757207870483,0.26510757207870483,0.26510757207870483,0.0,3.9400020614266396E-4,3.9400020614266396E-4,3.9400020614266396E-4,3.9400020614266396E-4,0.0
BEN.8.1.8_1,,,,,,,,,,
BEN.8.1.9_1,,,,,,,,,,
BEN.8.1.10_1,0.2642095983028412,0.26510757207870483,0.26503448118997175,0.26510757207870483,4.4898688793182373E-4,3.5608900361694396E-4,3.9400020614266396E-4,3.9091441058824485E-4,3.9400020614266396E-4,1.895560126286E-5
BEN.8.1.11_1,,,,,,,,,,
BEN.8.1.12_1,0.2642095983028412,0.26510757207870483,0.2648962841314428,0.26510757207870483,4.4898688793182373E-4,3.5608900361694396E-4,3.9400020614266396E-4,3.850799231954357E-4,3.9400020614266396E-4,1.895560126286E-5
BEN.8.1.13_1,0.2642095983028412,0.26966625452041626,0.264265820037487,0.2642095983028412,0.002388933736657884,3.5608900361694396E-4,3.9400020614266396E-4,3.568305674120929E-4,3.5608900361694396E-4,1.5482789186776345E-5
BEN.9.1.1_1,0.3022836148738861,0.37393003702163696,0.34737292877265386,0.35259872674942017,0.025362597849572902,9.15243464987725E-4,0.001837798161432147,0.0015763748538059493,0.0016741410363465548,3.095638601141818E-4
BEN.9.1.2_1,0.3029979467391968,0.3665197789669037,0.33548882862078744,0.3403775691986084,0.02278382633304526,0.0013392440741881728,0.0017823216039687395,0.0016639957254292012,0.0017438206123188138,1.5588175910550333E-4
BEN.9.1.3_1,0.2890559434890747,0.34863919019699097,0.318819304652836,0.3126596212387085,0.024499039151201135,0.0010399557650089264,0.0016462486237287521,0.0015488246435542469,0.0016462486237287521,2.605516382879598E-4
BEN.9.1.4_1,0.3029979467391968,0.3665197789669037,0.3488266566821508,0.34584522247314453,0.023759153723334262,0.0011620426084846258,0.001837798161432147,0.0017795265831851538,0.0018204419175162911,2.6450727573698E-4
BEN.9.2.1_1,0.3249446153640747,0.41634923219680786,0.393280795323344,0.39761295914649963,0.02760059535358012,0.0012341998517513275,0.0018266496481373906,0.0015640982204110814,0.0014139673439785838,2.2642201840142396E-4
BEN.9.2.2_1,0.4117423892021179,0.4300951361656189,0.4186857944682574,0.41634923219680786,0.005741243547267429,0.0015592679847031832,0.002289603929966688,0.0018355621277151293,0.0018080821027979255,2.6067341747204305E-4
BEN.9.2.3_1,0.3249446153640747,0.3818623125553131,0.3576190202103721,0.36605989933013916,0.02149217596863527,0.0011596548138186336,0.0017402198864147067,0.0012060666777607468,0.0011605937033891678,2.1703181401778272E-4
BEN.9.2.4_1,0.37802428007125854,0.42913803458213806,0.41597677754147994,0.4109797477722168,0.01677959956354964,0.001648132805712521,0.0027114416006952524,0.00252356736111508,0.002533088205382228,3.606732750498651E-4
BEN.9.2.5_1,0.35337725281715393,0.42913803458213806,0.37632835756189065,0.3706989884376526,0.02339191247356887,0.0011596548138186336,0.0027314238250255585,0.0015206990990139144,0.0014367016265168786,5.657101714431969E-4
BEN.9.2.6_1,0.32779181003570557,0.36605989933013916,0.3375393441745213,0.32779181003570557,0.01614105194408165,0.0011596548138186336,0.0011942521668970585,0.0011824669363927477,0.0011942521668970585,1.4165022302476517E-5
BEN.9.2.7_1,0.35780593752861023,0.42913803458213806,0.3942284082352201,0.3967118561267853,0.022588197250916184,0.001772179501131177,0.0027114416006952524,0.001995188377458587,0.0018058295827358961,3.441351007990226E-4
BEN.9.3.1_1,0.2983705699443817,0.3197532892227173,0.3057696440735379,0.301477313041687,0.009367594477017157,0.0013418449088931084,0.0017161911819130182,0.001399806160259539,0.0013418449088931084,1.5063819654450347E-4
BEN.9.3.2_1,0.29668644070625305,0.34741079807281494,0.32468528682138864,0.3197532892227173,0.018048517980279125,0.0010770483640953898,0.0015335988719016314,0.001324898954215876,0.0013644690625369549,1.6798315397988876E-4
BEN.9.3.3_1,0.2983705699443817,0.3197532892227173,0.305554984102831,0.2983705699443817,0.00913456596492129,0.0013644690625369549,0.0017161911819130182,0.0016443477820022037,0.0017161911819130182,1.3213229682729143E-4
BEN.9.3.4_1,0.29668644070625305,0.3536931574344635,0.30781070016629514,0.29668644070625305,0.018906336893812548,0.0010770483640953898,0.0015846170717850327,0.0013118821709574748,0.0012332269689068198,1.637031914127708E-4
BEN.9.3.5_1,0.2983705699443817,0.3393634259700775,0.3190515586535136,0.3197532892227173,0.016162009748767713,0.0011898479424417019,0.0017161911819130182,0.0014588159248232842,0.0015335988719016314,2.0145074312243714E-4
BEN.9.4.1_1,0.30266550183296204,0.36084187030792236,0.3375713229179383,0.36084187030792236,0.029088184237480164,0.0013427381636574864,0.0016410513781011105,0.0014620634494349359,0.0013427381636574864,1.49156607221812E-4
BEN.9.4.2_1,,,,,,,,,,
BEN.9.4.3_1,,,,,,,,,,
BEN.9.4.4_1,0.30266550183296204,0.40067219734191895,0.3611206764960213,0.36084187030792236,0.03205896410147529,7.053171866573393E-4,0.0016410513781011105,0.0012601408029388386,0.0013427381636574864,3.027935754535847E-4
BEN.9.4.5_1,,,,,,,,,,
BEN.9.4.6_1,,,,,,,,,,
BEN.9.4.7_1,0.3051585257053375,0.33953261375427246,0.3378381164560855,0.33953261375427246,0.017187044024467468,0.0012015880784019828,0.0013096624752506614,0.0012069156895142417,0.0012015880784019828,5.4037198424339294E-5
BEN.9.5.1_1,0.3536931574344635,0.36605989933013916,0.355216596653496,0.3536931574344635,0.00618337094783783,0.0011596548138186336,0.001177351106889546,0.0011751711287576218,0.001177351106889546,8.84814653545618E-6
BEN.9.5.2_1,0.3454558253288269,0.42913803458213806,0.3673743615638955,0.35560229420661926,0.02604763795270105,0.0012639326741918921,0.0027314238250255585,0.0018427004401831229,0.0017402198864147067,5.579268585315839E-4
BEN.9.5.3_1,0.29668644070625305,0.36605989933013916,0.35361339239870215,0.3536931574344635,0.02224446508895883,0.0010770483640953898,0.001781602157279849,0.0014007494210165048,0.0012332269689068198,2.586889298375719E-4
BEN.9.5.4_1,0.31113964319229126,0.42913803458213806,0.3624989772629704,0.35560229420661926,0.031426726642483756,0.0012639326741918921,0.0027314238250255585,0.0021105148888646043,0.0018204419175162911,5.725956048677501E-4
BEN.9.5.5_1,0.3051585257053375,0.35560229420661926,0.3238670283066957,0.3224775195121765,0.017844192246220355,0.0010770483640953898,0.001837798161432147,0.0012146577316000792,0.0011620426084846258,2.2586989415125506E-4
BEN.9.5.6_1,0.3080168664455414,0.35560229420661926,0.3391685809691746,0.351225346326828,0.018855399072774635,0.0011620426084846258,0.0017518694512546062,0.001497548906287799,0.0015627440880052745,2.2307911756730826E-4
BEN.9.7.1_1,0.2890559434890747,0.3563361167907715,0.3354302371331191,0.34863919019699097,0.027598850357769534,0.0010399557650089264,0.0026121395640075207,0.0015627292161945535,0.0011704785283654928,6.31913797612224E-4
BEN.9.7.2_1,0.2746447026729584,0.3653353154659271,0.34375651991820033,0.33645200729370117,0.028917363025725486,8.913265191949904E-4,0.001993134617805481,0.0017264142513121886,0.0017137741670012474,3.347703906417387E-4
BEN.9.7.3_1,0.2746447026729584,0.3653353154659271,0.32831115902817176,0.3563361167907715,0.03783701377232327,8.913265191949904E-4,0.0026121395640075207,0.0014692466146323177,0.0014974218793213367,6.253308626572279E-4
BEN.9.7.4_1,0.3092450797557831,0.42913803458213806,0.3400452806892103,0.35484033823013306,0.040010351410821536,0.001504286890849471,0.0027169003151357174,0.002063967087132481,0.0023577555548399687,5.111790437803294E-4
BEN.9.7.5_1,0.3092450797557831,0.42913803458213806,0.3596183394413289,0.3561805486679077,0.04214108271019146,0.001504286890849471,0.0027114416006952524,0.0018084142827029365,0.0017137741670012474,4.464346826204591E-4
BEN.9.7.6_1,0.2746447026729584,0.3561805486679077,0.30024525586956746,0.3029979467391968,0.02387422574662131,8.913265191949904E-4,0.001993134617805481,0.001330983255157505,0.0013392440741881728,3.365199409743501E-4
