ADM3_PCODE,young,elderly,working,dependency_ratio
CI160103,12473.698750626954,927.9093399461632,15304.671155376516,0.8756547562843352
CI160104,16030.331056676288,1197.3179769525368,19708.072596618033,0.8741417482187043
CI160105,9192.411482945554,686.5884106643191,11301.370644901981,0.8741417482901743
CI160106,18817.123026457823,1403.46033550393,23117.803071282375,0.874675820172565
CI160107,32243.932606959916,2408.3245715914277,39641.462324786844,0.8741417482191147
CI160108,4790.384574182572,357.79757443778607,5889.413426863938,0.8741417481641666
CI160109,38928.92847596116,2907.6321468757,47860.15621462243,0.8741417482054684
CI160201,22618.061642012704,1687.953502872215,27795.664712265407,0.8744534587136314
CI160202,90631.35647443448,6769.326974787928,111424.35841458054,0.8741417481339246
CI160203,32593.837450059687,2434.434475283136,40071.44096865838,0.8741455530071893
CI160204,25430.270026301347,1899.4067785121795,31264.582501494835,0.8741417482068353
CI160205,28509.152230112788,2129.3541380990746,35049.696715541395,0.8741446928020474
CI160301,9536.799846674096,712.3110472150356,11724.769941620658,0.8741417481895978
CI160302,3715.673749042837,277.5265814316807,4568.138220616819,0.874141748262453
CI160303,3628.913475853559,271.0463887080578,4461.4730652709695,0.8741417481413732
CI160304,12241.043713660789,910.9895236664279,15017.169228414023,0.8757997620778105
CI160305,3451.2319371893414,257.7752153727158,4243.02712912906,0.8741417482577779
CI160401,16593.239947680606,1239.3620831434303,20400.126256385953,0.874141748276769
CI160402,3961.556515525113,295.8917577919652,4870.432377567506,0.8741417482616652
CI160403,18945.438118468745,1411.405710834901,23262.1410601838,0.8751061983777172
CI160404,5100.95239898226,380.99412846035506,6271.232942679183,0.8741417481297751
CI170101,7678.620982821446,769.5944453112988,9204.513645043295,0.9178339838392415
CI170102,13570.544195793984,1313.5765213155291,16452.589411284516,0.904667365423997
CI170103,26084.1245107542,2524.1241625637344,31620.043411682433,0.9047504552997625
CI170104,8801.737875009694,850.8320248034016,10665.129485445235,0.9050588568086317
CI170105,4615.508663320126,446.76349918985414,5595.727617775839,0.9046673655859802
CI170106,8546.364046609513,827.619949858309,10359.94487759146,0.9048295244064213
CI170107,5441.5870543529945,527.9060638073171,6592.536010756985,0.9054926826975144
CI170108,7637.327205099455,739.2639201389009,9259.305072655761,0.9046673653701935
CI170109,4106.363341422903,397.2474687691588,4970.739090758457,0.9060243814778219
CI170110,2070.3493220093824,200.40185718611497,2510.039895628965,0.9046673653075515
CI170201,24194.319057744135,2340.6235487208382,29324.940635574734,0.9048592096474647
CI170202,16553.435378273603,1601.0743445710036,20061.672454717565,0.9049350079771399
