ADM3_PCODE,Pf_Parasite_Rate_min,Pf_Parasite_Rate_max,Pf_Parasite_Rate_mean,Pf_Parasite_Rate_median,Pf_Parasite_Rate_stdDev,Pf_Mortality_Rate_min,Pf_Mortality_Rate_max,Pf_Mortality_Rate_mean,Pf_Mortality_Rate_median,Pf_Mortality_Rate_stdDev
BF530107,0.21573635935783386,0.3112720549106598,0.2734403310084961,0.27758074469036526,0.024701155951762588,8.908062591217458E-4,0.003666745265945792,0.0017498169780175794,0.0016167002419630687,5.968936819028323E-4
BF530108,0.1509193480014801,0.20457835495471954,0.18999065237778595,0.1927717742647656,0.013304153069848255,0.0014226939529180527,0.004748899955302477,0.0029445318897900466,0.0028472379781305794,0.0010333507613539544
BF530109,0.21792714297771454,0.3068680763244629,0.27430099457286383,0.2773154079914093,0.021205400658426472,0.0010168692097067833,0.003235576907172799,0.001901042531229157,0.0019551045261323448,4.48735162674191E-4
BF530110,0.18592624366283417,0.2503615915775299,0.21672773466076473,0.216438889503479,0.01580704445339318,0.0012337351217865944,0.004551112186163664,0.0029890487587292294,0.003036488546058535,8.56879216114098E-4
BF530111,0.17145809531211853,0.2889825403690338,0.24703986089204907,0.2531646192073822,0.027673612052607974,0.0010139425285160542,0.0025070495903491974,0.001400781898616106,0.0013401100660901293,2.6785502502057383E-4
BF530112,0.18592624366283417,0.2724902927875519,0.2257983134706354,0.22283695086565317,0.017603915141352292,0.001082297065295279,0.0038439517375081778,0.00238421466537329,0.0025674335191913566,7.315490279604183E-4
BF530113,0.16443905234336853,0.23344804346561432,0.18952047838279165,0.18815712736424334,0.01598307406671875,9.479502914473414E-4,0.0021025887690484524,0.001344643835824337,0.0012799787800759077,2.9920550775306597E-4
BF530201,0.15948136150836945,0.2113422155380249,0.18754819737898196,0.18718601763248444,0.015845131599500892,0.0011389792198315263,0.0032782969065010548,0.0022346942796957975,0.002140335040166974,3.6570886376389826E-4
BF530202,0.16654305160045624,0.2113422155380249,0.18607746068305722,0.18718022108078003,0.01013973092141421,0.001092580147087574,0.0032782969065010548,0.0016820311397163549,0.001480772625654936,5.036778874655648E-4
BF530203,0.16696172952651978,0.23153220117092133,0.20647753780513636,0.21212290684948618,0.01869317709649277,0.0010012169368565083,0.0021962057799100876,0.0014848202419174674,0.0014377976767718792,3.097671119520507E-4
BF530204,0.1469162404537201,0.2168036848306656,0.1813473571024627,0.18049153685569763,0.014097794758487749,0.0017632737290114164,0.004329752642661333,0.002705969773391136,0.0027425084649773837,5.501660701163805E-4
BF530205,0.1704901158809662,0.2296030968427658,0.1929083177851235,0.19090354442596436,0.01195336867406301,0.001047785161063075,0.0021962057799100876,0.0013022773844542088,0.0012452879244485944,1.965363452215737E-4
BF530206,0.16595444083213806,0.22448666393756866,0.19399112046951464,0.19241794943809507,0.013503742632461025,9.510177769698203E-4,0.0018713850295171142,0.0012987240767685078,0.001294571731958122,2.0602912662335318E-4
