GID_3,NTL_mean,NTL_min,NTL_max,NTL_median,NTL_stdDev
BEN.3.4.2_1,1.922153217229305,0.4333333373069763,4.415833473205566,1.3650000095367432,1.3467015000205587
BEN.3.4.3_1,1.458016542017053,0.4566666781902313,4.532500267028809,0.7757737849439893,1.288628007139897
BEN.3.4.4_1,1.8041930512237125,0.4950000047683716,4.305833339691162,1.3450000286102295,1.2027419395828929
BEN.3.4.5_1,0.6752825619436533,0.3725000023841858,2.176666736602783,0.6004107104495517,0.28141922889204984
BEN.3.4.6_1,0.4286966443988042,0.2383333295583725,1.4116666316986084,0.3917048626881107,0.1548774414204093
BEN.3.4.7_1,0.6136381432881604,0.32249999046325684,2.7833333015441895,0.5532942508269544,0.2806740157822979
BEN.3.4.8_1,0.39013397261662724,0.28999999165534973,1.1649999618530273,0.3696265954105585,0.10625508718319891
BEN.3.4.9_1,1.4193077999230232,0.47749999165534973,4.208333492279053,1.1509473976860956,0.7831810919512286
BEN.3.4.10_1,0.6903638605694287,0.28166666626930237,3.8575000762939453,0.571704033937825,0.46664303292698184
BEN.3.5.1_1,0.45831873437420734,0.3333333134651184,0.699999988079071,0.44821605663573366,0.06440783028263998
BEN.3.5.2_1,0.4422771095704172,0.32999998331069946,0.6633332967758179,0.4417157433927059,0.057874542947070035
BEN.3.5.3_1,1.2712728307263852,0.6641666889190674,2.932499885559082,1.2277925965300027,0.38648758254270454
BEN.3.5.4_1,1.1832734148303274,0.65583336353302,2.007499933242798,1.1158332824707031,0.29926518272139724
BEN.3.5.5_1,0.47132088178803727,0.3383333384990692,0.5849999785423279,0.4724999964237213,0.04755524851852828
BEN.3.5.6_1,0.6822088358045316,0.4675000011920929,1.4574999809265137,0.6429166495800018,0.1690710814178374
BEN.3.5.7_1,0.6323213754299284,0.3383333384990692,1.2908333539962769,0.6226201223897504,0.15558316822159435
BEN.3.6.1_1,0.31681703015063795,0.25833332538604736,0.39750000834465027,0.31166666746139526,0.028151464151185867
BEN.3.6.2_1,0.420393412804704,0.27250000834465027,3.445833206176758,0.36482039677822375,0.24065713190076146
BEN.3.6.3_1,0.36747021291493576,0.2658333480358124,0.8650000095367432,0.34160719182886445,0.09021620947709125
BEN.3.6.4_1,0.3230535615409541,0.25833332538604736,0.39750000834465027,0.32249999046325684,0.025136093557196596
BEN.3.6.5_1,0.47442517286813024,0.23083333671092987,3.445833206176758,0.3827702500873265,0.3238831639545376
BEN.3.6.6_1,0.3192294726813532,0.2150000035762787,1.027500033378601,0.29870543916508085,0.0730040935037362
BEN.3.6.7_1,0.3152623121413808,0.2224999964237213,0.4424999952316284,0.3141666650772094,0.03333775166327343
BEN.3.6.8_1,0.39078505401762165,0.289166659116745,0.85916668176651,0.37051055344359796,0.08062314379940534
BEN.3.6.9_1,0.38953006228969145,0.24916666746139526,1.662500023841858,0.3384739783413509,0.18187520285291855
BEN.3.6.10_1,0.34778351080214653,0.2199999988079071,0.9333333373069763,0.31387640754311985,0.10052321721829918
