ADM3_PCODE,scale_min,scale_max,scale_mean,scale_median,scale_stdDev,offset_min,offset_max,offset_mean,offset_median,offset_stdDev
TG030606,-0.005263332987115497,0.31681642224568696,0.05261164338340626,0.041877707803965436,0.038556465338617577,-0.016197193192229384,1.3009163480074633,0.17940681595400615,0.12970858123115192,0.13275782191627555
TG030607,0.029029206417146184,0.24314478922280527,0.05680032345508964,0.04930174717025341,0.024368022962011925,0.12268447084213785,1.9359504718865668,0.25418028079650345,0.19861881820358077,0.20538252909388538
TG030608,-0.2174050014111258,0.17116934575495266,0.052114230904357295,0.04984748581123243,0.03182308286951243,0.1320731425325253,3.9300033506006002,0.3272675547532496,0.19457759654887669,0.37767965450584357
TG030610,-0.011233879605286,0.19363417447588982,0.058676127284329554,0.05333298859631823,0.02144814976733648,-0.05879403067575324,0.8434824405149335,0.16475484243207245,0.13023047181500144,0.10919840583913816
TG030609,0.028906514335955893,0.7910751470529552,0.0637643581783763,0.05252765809264926,0.0480736508571277,-0.09047468165434631,1.9871150297777993,0.189554330585096,0.14833503992826602,0.15846994694786712
TG030701,0.02997445145662087,0.22652187420143968,0.049320694071762476,0.04140771723893378,0.024882267125771462,0.016565484227612615,0.7530640517139718,0.12582039214155144,0.10323753993644487,0.08075439351517548
TG030702,0.032692315763727366,0.13613502030438257,0.047605736514930455,0.04409600103515134,0.016239538449024215,-0.017556076592189215,0.5137776675678435,0.13615130691135516,0.1145703019928858,0.06864796054943335
TG030703,0.02948727815168067,0.22283320158298703,0.04250331322171016,0.04052635065504218,0.018021662830803805,0.029480842763968257,0.30683098378635587,0.0735054279512763,0.07135419968114914,0.02153374017048268
TG030704,0.030719228080540364,0.22283320158298703,0.05500512158138759,0.0435172665768908,0.029390458968674277,-0.12426935192862791,0.6501087412415516,0.08292909226195927,0.07611117243725977,0.07037135323929837
TG030705,-0.18724036287693752,0.13747136738328708,0.03132877533965926,0.03596176664804801,0.045673586820117115,0.1234102267106729,3.3798503928950856,0.5046756787933925,0.30541837056696236,0.6004386107948859
TG030706,0.01659693109381589,0.18329559461701483,0.03941507151324129,0.03756302681279558,0.0131072886411357,0.04204065230719391,0.5588281269939173,0.0906536325948084,0.08397243014676013,0.03981874207215922
TG030707,0.031022385461255908,0.0928571465053773,0.04176432473528173,0.039949445583347586,0.008677442708532131,0.02334779719309327,0.22174152526228377,0.07622336099269171,0.07377953622705687,0.018699104765031428
TG030708,-0.44737897387572695,0.24762220396882012,0.04439937502014607,0.036830830270626315,0.07300326168060566,0.0827651033566023,8.227892988494464,0.8227205890664177,0.278095805827991,1.2306251354002722
TG030709,0.030738679230645567,0.15577491457086234,0.044889320060403644,0.04243847447424454,0.012632992787951554,-0.08663099667146093,0.5120218956310835,0.09162415846516533,0.08798191342184411,0.03716149691718981
TG030710,-1.8118355018751962,0.22283320158298703,0.02610547869694995,0.03939925001872583,0.14870834718331277,-0.017748985431223576,26.15241912716911,0.5774575284038732,0.1736689908340726,2.024115675258828
TG030711,-0.10935071216365377,0.15451842458874343,0.03613643466811041,0.03605938321852999,0.014633578307148044,-0.03458626736010913,1.0676420655491667,0.08309948369671034,0.07385515950576377,0.07050937817976119
TG030712,0.006473203582919225,0.18329559461701483,0.03779338310321065,0.03667984107620367,0.010118613201529882,0.011968697048446518,0.45173973297434195,0.08173650006198974,0.07703473075262098,0.02966223107468613
TG030801,-0.875617252219291,0.7994723320007324,0.1031391498540823,0.08189001431303682,0.13426332606983873,0.05789381895391714,9.67845732860622,0.4596912995387681,0.28092811260036055,0.8803371992405407
TG030802,-0.08100822134431274,0.2118959853625191,0.03935593121609083,0.03803434478032499,0.013557983695052622,-0.05924505667194137,1.0906989281730992,0.08627602523271316,0.07405349275534365,0.06672444830185885
TG030803,0.03493385923848975,0.22784458606370858,0.05460046778337351,0.04732589927120925,0.024915469326886888,-0.010414683735039685,0.639589407348207,0.09579217958022933,0.0840067686493639,0.06424410341883804
TG030804,-0.35439830237910863,1.8410715744608925,0.136704434625369,0.08549548656151983,0.18337861283975646,-2.075277539945784,7.271501413413456,0.2786795256205282,0.21919093500028197,0.5702802399434508
TG030805,0.04142910657849695,0.7348399740599451,0.11163274848482257,0.08790835961767966,0.08527622826211728,-0.14458676809555895,2.204039976710365,0.18292886426679483,0.14768611586905625,0.18078177265360268
TG030806,0.10003822855651379,0.8529963140331563,0.29849851544590034,0.19754340446287413,0.19822939859594832,0.05789381895391714,2.0931160109383717,0.671477583616845,0.5970149224800458,0.4002662837249477
TG030807,0.009688185245197798,0.10281956843391526,0.03826636225866147,0.03735866571653769,0.006994926777071827,0.013391681045981213,1.1115468925518577,0.08084232741422896,0.07434475626673155,0.06354846143272103
TG030809,0.010465060005940142,0.09947778943127819,0.03861595417035907,0.038326565083131155,0.005522034066241712,0.03819996983899424,0.7597492498212627,0.08157154118111476,0.0762342525650602,0.03922916998269414
TG030808,0.0049107003682625616,0.05604851458476679,0.036514346493481536,0.036728414155844505,0.004764584175917708,0.04869309307902031,0.22001919770541245,0.08635117669462343,0.08153694746085427,0.02299023890454894
TG030810,-0.01776317133668012,0.30075013379696647,0.048042550725115936,0.04390475679278718,0.01907470017823087,-0.30440438605797854,0.7445372959953689,0.10033904099224555,0.08979227935093279,0.057296938699634294
TG030811,0.01918121036301489,0.21375000193005517,0.04414756172827319,0.041490597117697536,0.0198258187115521,0.04063830161924541,0.6062015309220269,0.08625952356761656,0.07999710942041999,0.04608491855947407
TG030812,0.007495559807423325,0.22200504238052027,0.05639128411865453,0.05421773479266112,0.021655770859110614,0.08590161456682142,1.7896090850588822,0.1747315754057937,0.12840549750378957,0.17675213550820879
TG030813,-0.30619182331221445,0.3004003910436517,0.04994472709812059,0.04474781881152195,0.042088717619308894,0.10638860047107473,5.684836635632174,0.4011426052894941,0.26670785375877737,0.5339736646197374
TG030814,0.007495559807423325,0.8202064299867267,0.14684229217188274,0.11213391813932916,0.12289255567086041,-0.07252127353456758,0.8503700951557784,0.1869355568512963,0.17041237307400975,0.12223404591388204
TG030815,0.031816312594206204,0.6965237823980195,0.09301347888618544,0.05645621771726835,0.08714874409230043,-0.29207888086602907,2.39153579693465,0.19005305409358336,0.08585196756911352,0.28236646357573436
TG030816,0.03936323985717969,0.13764315140655353,0.05277304533750431,0.04846977970407324,0.014638550390268432,0.03898539041568126,0.15003213452638148,0.09981923464523923,0.09973917425129122,0.014638302327707542
